id,player_name,games,time,goals_3wks,xG_3wks,assists_3wks,xA_3wks,shots_3wks,key_passes_3wks,yellow_cards,red_cards,position,team_title,npg_3wks,npxG_3wks,xGChain,xGBuildup
556,Marcus Rashford,10,843,5,5.888798555359244,3,2.2525689750909805,24,9,1,0,MID,Manchester United,3,4.366460910066962,8.086348325014114,2.9712781086564064
700,Willian,10,777,5,3.8424697518348694,3,3.6122949421405792,21,28,1,0,FWD,Chelsea,2,1.5589632466435432,5.294524699449539,2.9144450426101685
838,Sadio Mané,10,761,5,2.756512902677059,1,2.4644007235765457,20,20,1,0,FWD,Liverpool,5,2.756512902677059,6.195501491427422,1.8971810713410378
6055,Phil Foden,10,630,5,3.1455315463244915,1,0.9905443266034126,26,9,0,0,FWD,Manchester City,5,3.1455315463244915,7.154325097799301,4.136393465101719
7490,Mason Greenwood,10,759,5,1.3628550134599209,1,1.1491349507123232,18,7,0,0,FWD,Manchester United,5,1.3628550134599209,4.9378592520952225,2.570560621097684
453,Son Heung-Min,10,837,4,3.8584166057407856,3,1.9367764107882977,24,13,0,0,FWD,Tottenham,4,3.097247648984194,4.83923526853323,1.3159173168241978
574,Troy Deeney,10,817,4,3.9173592887818813,0,0.9918195381760597,14,10,0,0,FWD,Watford,1,1.6338527463376522,2.9426354561001062,1.566445479169488
743,Dwight Gayle,10,667,4,3.742954984307289,1,0.7738355258479714,21,4,2,0,FWD,Newcastle United,4,3.742954984307289,3.5424118041992188,0.8389804251492023
750,Riyad Mahrez,10,558,4,3.7156627979129553,1,2.4106066450476646,22,14,0,0,FWD,Manchester City,3,2.954493934288621,7.66954630613327,3.380081657320261
1250,Mohamed Salah,10,819,4,5.32472874969244,4,2.1463418900966644,38,16,0,0,FWD,Liverpool,4,5.32472874969244,8.483981899917126,1.89994390681386
2662,Christian Pulisic,10,724,4,3.0242820084095,2,2.069078793749213,28,12,0,0,FWD,Chelsea,4,3.0242820084095,6.993632808327675,3.1213145181536674
4105,Raúl Jiménez,10,886,4,3.0896236319094896,0,0.6968395262956619,23,8,0,0,FWD,Wolverhampton Wanderers,3,2.328454764559865,3.5685605201870203,0.992842179723084
4456,Chris Wood,10,611,4,4.438590243458748,0,0.8576705902814865,21,10,0,0,FWD,Burnley,3,3.677421435713768,3.3569836765527725,0.3470211364328861
5543,Gabriel Jesus,10,697,4,6.533346891403198,3,1.7336702197790146,33,16,1,0,FWD,Manchester City,4,6.533346891403198,9.175161749124527,2.4606049060821533
7700,Che Adams,10,406,4,3.1744526624679565,1,0.8078726157546043,21,4,0,0,FWD,Southampton,4,3.1744526624679565,4.17007052898407,0.47648803144693375
463,Junior Stanislas,10,559,3,1.7134835375472903,0,0.8717288849875331,15,10,1,0,DEF,Bournemouth,2,0.9523146850988269,1.139905254356563,0.5461341012269258
465,Joshua King,10,716,3,2.631925296038389,2,2.25681059807539,9,12,0,0,FWD,Bournemouth,1,1.1096618250012398,3.290306467562914,0.9091064743697643
605,Jordan Henderson,10,805,3,0.6545817889273167,3,0.9882091581821442,11,9,1,0,MID,Liverpool,3,0.6545817889273167,7.195809096097946,6.279953993856907
617,David Silva,10,723,3,2.9073444046080112,3,3.191949464380741,18,19,0,0,MID,Manchester City,3,2.9073444046080112,10.477207511663437,5.549287214875221
757,Jeffrey Schlupp,10,483,3,0.8665135698392987,0,0.14811797440052032,9,2,1,0,DEF,Crystal Palace,3,0.8665135698392987,0.7870374033227563,0.46391452848911285
844,Jay Rodriguez,10,802,3,3.2455479949712753,1,0.6268811840564013,29,3,0,0,FWD,Burnley,3,3.2455479949712753,2.901616893708706,1.0263954922556877
1621,Marcos Alonso,10,845,3,1.7729356829077005,0,1.7812240459024906,23,16,1,0,DEF,Chelsea,3,1.7729356829077005,6.146065130829811,3.520717069506645
1679,Dominic Solanke,10,497,3,1.7514337953180075,0,0.07031009718775749,10,3,0,0,FWD,Bournemouth,3,1.7514337953180075,1.566773945465684,0.0899159125983715
3277,Alexandre Lacazette,10,571,3,2.337491614744067,1,0.5691470503807068,12,3,3,0,FWD,Arsenal,3,2.337491614744067,3.192016154527664,1.0296405144035816
6026,Richarlison,10,822,3,1.320187145844102,0,0.5940102785825729,20,3,3,0,FWD,Everton,3,1.320187145844102,2.290636468678713,0.5939330942928791
7722,Trézéguet,10,627,3,1.8271613493561745,0,0.08030369877815247,13,3,0,0,FWD,Aston Villa,3,1.8271613493561745,1.701013596728444,0.4288085401058197
7752,Gabriel Martinelli,10,575,3,2.1622390039265156,0,0.11354188434779644,11,2,0,0,MID,Arsenal,3,2.1622390039265156,2.892258357256651,0.6164774354547262
8288,Tomas Soucek,10,818,3,2.060121975839138,0,0.24397224839776754,18,4,0,0,MID,West Ham,3,2.060121975839138,3.657223871909082,2.1621146174147725
101,Allan Saint-Maximin,10,716,2,1.0531226303428411,3,1.9806632921099663,17,12,0,0,FWD,Newcastle United,2,1.0531226303428411,5.543592043220997,3.0578279439359903
371,Sokratis,10,888,2,1.363443473353982,0,0,6,0,4,0,DEF,Arsenal,2,1.363443473353982,2.6433320567011833,2.6433320567011833
461,Matt Ritchie,10,760,2,1.3692524712532759,1,1.733382998034358,20,18,2,0,DEF,Newcastle United,2,0.6080835983157158,2.063642455264926,1.0900422558188438
501,Danny Welbeck,10,543,2,2.764793246984482,0,0.19971640408039093,17,1,0,0,FWD,Watford,2,2.764793246984482,2.8939363975077868,0.24492710176855326
503,Theo Walcott,10,603,2,1.4334510788321495,2,3.1120919585227966,8,11,0,0,MID,Everton,2,1.4334510788321495,4.264879249036312,1.0322790071368217
591,Gerard Deulofeu,10,826,2,2.686273742467165,3,1.6485945731401443,26,16,1,0,MID,Watford,2,2.686273742467165,4.373055458068848,1.1932448595762253
606,Christian Benteke,10,870,2,3.9596510343253613,1,1.2345235645771027,29,12,2,1,FWD,Crystal Palace,2,3.9596510343253613,4.3934439066797495,0.3691034000366926
620,Kelechi Iheanacho,10,540,2,2.9831582233309746,0,0.27575443498790264,20,5,0,0,FWD,Leicester,2,2.9831582233309746,3.5823689848184586,0.9412058107554913
639,Toby Alderweireld,10,889,2,0.27493422757834196,0,0,8,0,4,0,DEF,Tottenham,2,0.27493422757834196,1.9169703163206577,1.9169703163206577
645,Dele Alli,10,602,2,4.522866472601891,1,0.7103414069861174,18,5,0,0,FWD,Tottenham,1,3.761697605252266,6.6339012533426285,2.240224417299032
672,Jordan Ayew,10,872,2,1.5823022909462452,1,0.8812181930989027,15,9,2,0,FWD,Crystal Palace,2,1.5823022909462452,2.3651034384965897,1.3612216282635927
702,Tammy Abraham,10,275,2,5.303948521614075,0,0.06084167957305908,16,1,0,0,FWD,Chelsea,2,5.303948521614075,5.07192724570632,0.5826822854578495
762,Demarai Gray,10,315,2,2.3513352796435356,2,1.3148417919874191,17,10,0,0,MID,Leicester,2,1.5901664420962334,2.850613486021757,0.7882461696863174
782,Ben Chilwell,10,859,2,0.3771285954862833,0,0.9949999842792749,8,12,2,0,DEF,Leicester,2,0.3771285954862833,2.2919091004878283,1.6705693621188402
804,Craig Dawson,10,900,2,1.4496044926345348,0,0.2579681724309921,17,4,2,0,DEF,Watford,2,1.4496044926345348,1.6287864837795496,1.4207897828891873
1691,Robert Snodgrass,10,598,2,0.4033697172999382,4,1.5663709454238415,8,10,0,0,FWD,West Ham,2,0.4033697172999382,2.1626469865441322,1.7719542682170868
1736,Oliver McBurnie,10,694,2,1.3719346262514591,0,0.4685378409922123,12,3,1,0,FWD,Sheffield United,2,1.3719346262514591,3.755563421174884,1.9867864847183228
1791,Trent Alexander-Arnold,10,716,2,0.4811013713479042,1,1.6763218119740486,9,13,1,0,DEF,Liverpool,2,0.4811013713479042,4.030132606625557,3.149874472990632
3621,Neal Maupay,10,751,2,2.4284230023622513,1,0.8817469729110599,17,9,0,0,FWD,Brighton,2,1.6672541666775942,3.2733141630887985,1.0378320757299662
4422,Ashley Barnes,10,660,2,2.175753517076373,0,0.11800722032785416,13,3,2,0,FWD,Burnley,1,1.4145846646279097,1.9441549722105265,1.0210180673748255
4918,Patrick Cutrone,10,277,2,2.2888070419430733,0,0.4840551167726517,11,2,0,0,FWD,Wolverhampton Wanderers,2,2.2888070419430733,2.311261683702469,0
5073,Florian Lejeune,6,442,2,0.38114709686487913,0,0.051249224692583084,4,1,0,0,DEF,Newcastle United,2,0.38114709686487913,0.26894228905439377,0.2064840979874134
5656,Nicolas Pepe,10,679,2,0.9632925353944302,3,2.7887231931090355,12,14,1,0,FWD,Arsenal,2,0.9632925353944302,4.187083814293146,2.301570627838373
6274,Andriy Yarmolenko,10,185,2,0.9444111213088036,0,0.09437824785709381,8,4,0,0,MID,West Ham,2,0.9444111213088036,1.6192266903817654,0.7931580003350973
6477,Cenk Tosun,10,467,2,1.9128857553005219,0,0.6228388315066695,15,5,0,0,FWD,"Crystal Palace,Everton",2,1.9128857553005219,2.3203846141695976,0.26230287551879883
6482,Eddie Nketiah,10,528,2,2.765437588095665,0,0.5658952323719859,12,4,0,1,FWD,Arsenal,2,2.765437588095665,3.2797501236200333,0.5020797401666641
6504,Michael Obafemi,10,283,2,1.898762360215187,2,0.5813934057950974,8,5,1,0,FWD,Southampton,2,1.898762360215187,1.754550388082862,0.2299919631332159
6521,Yerry Mina,10,647,2,1.6218035304918885,1,0.8764943946152925,8,2,1,0,DEF,Everton,2,1.6218035304918885,1.6107025993987918,1.5820444030687213
6681,Harvey Barnes,10,453,2,2.1408238541334867,2,0.7920917645096779,14,5,0,0,FWD,Leicester,2,2.1408238541334867,4.250558665022254,1.4281193763017654
6842,Alireza Jahanbakhsh,10,301,2,0.5862441807985306,0,0.993284672498703,12,4,0,0,FWD,Brighton,2,0.5862441807985306,1.5888513885438442,0.7349357418715954
6893,Stuart Armstrong,10,666,2,1.4122840724885464,3,1.0377126457169652,17,7,1,0,MID,Southampton,2,1.4122840724885464,3.961411140859127,1.7187398299574852
7236,Leander Dendoncker,10,597,2,0.6645680265501142,0,0.09953473042696714,8,3,1,0,DEF,Wolverhampton Wanderers,2,0.6645680265501142,0.970762369222939,0.4965999126434326
7420,Miguel Almirón,10,846,2,3.1141829192638397,1,2.3262714501470327,18,17,0,0,FWD,Newcastle United,2,3.1141829192638397,6.491582943126559,1.5517608355730772
7698,Leandro Trossard,10,745,2,2.489562811329961,0,1.4882781133055687,17,11,0,0,FWD,Brighton,2,2.489562811329961,3.693749340251088,0.6328743416815996
7703,John Egan,10,861,2,1.3648322112858295,0,0.45159250497817993,11,1,1,1,DEF,Sheffield United,2,1.3648322112858295,0.8438527695834637,0.766915462911129
7708,John Lundstram,10,503,2,1.8761216746643186,1,0.9369903802871704,11,3,1,0,MID,Sheffield United,2,1.8761216746643186,3.549743864685297,1.207754421979189
7711,David McGoldrick,10,564,2,1.5657281577587128,0,1.0215394729748368,11,6,0,0,FWD,Sheffield United,2,1.5657281577587128,3.2082272712141275,0.7251488547772169
7712,Billy Sharp,10,609,2,2.5908577693626285,2,1.515407271683216,11,6,0,0,FWD,Sheffield United,2,2.5908577693626285,2.5313937915489078,0
7768,Mason Mount,10,733,2,1.6132383458316326,1,0.8988816943019629,15,11,0,0,FWD,Chelsea,2,1.6132383458316326,4.295355845242739,2.249928690493107
8016,Matthew Longstaff,9,564,2,0.6965182088315487,0,0.18956130929291248,4,3,1,0,MID,Newcastle United,2,0.6965182088315487,1.1064833365380764,0.25069454684853554
76,Fabian Schär,10,651,1,0.28225093614310026,0,0.0945358332246542,9,3,2,0,DEF,Newcastle United,1,0.28225093614310026,1.3041938487440348,1.089968279004097
87,Joelinton,10,484,1,1.5239236243069172,0,0.20136634446680546,9,6,2,0,FWD,Newcastle United,1,1.5239236243069172,3.6666957326233387,2.104488078504801
191,Chicharito,2,107,1,0.8829848766326904,0,0,3,0,0,0,FWD,West Ham,1,0.8829848766326904,0.8958585262298584,0.07047868520021439
204,Granit Xhaka,10,768,1,0.3779523493722081,1,0.12261532805860043,3,3,3,0,MID,Arsenal,1,0.3779523493722081,2.411725390702486,2.016977433115244
239,Pascal Groß,10,540,1,0.24798592552542686,0,0.8408020436763763,6,13,2,0,FWD,Brighton,1,0.24798592552542686,2.2911637760698795,1.9797151554375887
332,Joel Matip,9,706,1,0.3017807062715292,0,0.015664158388972282,4,1,0,0,DEF,Liverpool,1,0.3017807062715292,1.5552880205214024,1.53962386213243
462,Dan Gosling,10,388,1,0.5966301318258047,0,0.7515068128705025,4,6,2,0,MID,Bournemouth,1,0.5966301318258047,0.8000416923314333,0
468,Callum Wilson,10,829,1,2.8893909379839897,1,0.4307453539222479,18,4,3,0,FWD,Bournemouth,1,2.8893909379839897,3.3583798706531525,0.4058783454820514
482,Roberto Firmino,10,680,1,2.150819603353739,1,0.9416700005531311,14,13,0,0,FWD,Liverpool,1,2.150819603353739,4.2976705357432365,1.4298390373587608
484,Divock Origi,10,280,1,0.21336133033037186,0,0.1363327018916607,4,3,1,0,FWD,Liverpool,1,0.21336133033037186,0.38645751774311066,0.03676349297165871
489,James Milner,10,453,1,0.8428570441901684,0,0.19025136157870293,3,4,2,0,DEF,Liverpool,0,0.08168820664286613,3.1282250434160233,2.9937106519937515
499,Mesut Özil,10,797,1,0.8308538552373648,1,1.4751180447638035,4,19,1,0,MID,Arsenal,1,0.8308538552373648,5.653995171189308,4.552619084715843
519,Connor Wickham,6,78,1,1.115554228425026,1,0.4237448163330555,3,3,0,0,FWD,Crystal Palace,1,1.115554228425026,1.451029047369957,0.019518323242664337
522,Wilfried Zaha,10,824,1,1.5483001805841923,0,0.6790444646030664,20,8,2,0,FWD,Crystal Palace,1,1.5483001805841923,3.144898481667042,1.0830636993050575
530,James Tomkins,10,874,1,0.6936564538627863,1,0.06092267856001854,8,1,3,0,DEF,Crystal Palace,1,0.6936564538627863,1.409106494858861,1.3481838162988424
558,Jesse Lingard,10,374,1,1.7439992874860764,0,0.1657824758440256,12,5,1,0,MID,Manchester United,1,1.7439992874860764,3.2009430527687073,1.3567442698404193
579,Nathan Aké,10,849,1,1.0027845054864883,1,0.6345561295747757,8,2,1,0,DEF,Bournemouth,1,1.0027845054864883,0.4875077363103628,0.2952107321470976
592,Ross Barkley,10,548,1,0.7216929979622364,3,0.9996005818247795,17,11,0,0,MID,Chelsea,1,0.7216929979622364,3.1595895141363144,1.879814550280571
646,Christian Eriksen,10,387,1,0.5720145404338837,1,0.6078613568097353,11,10,2,0,MID,Tottenham,1,0.5720145404338837,1.212655134499073,0.5340267661958933
675,Jack Grealish,10,900,1,1.0763085205107927,0,1.43965732306242,18,22,1,0,FWD,Aston Villa,1,1.0763085205107927,2.8712267465889454,1.0446600131690502
687,Pedro,10,571,1,2.1295731104910374,1,0.9101841636002064,18,12,1,0,FWD,Chelsea,1,2.1295731104910374,4.250553539022803,1.5569444578140974
714,Gylfi Sigurdsson,10,656,1,0.9858172964304686,1,0.27238621935248375,8,6,0,0,MID,Everton,0,0.22464844025671482,2.1297280490398407,1.8845056593418121
730,Patrick van Aanholt,10,894,1,0.5605198927223682,2,2.800979059189558,9,17,0,0,DEF,Crystal Palace,1,0.5605198927223682,2.5277413055300713,1.6535568926483393
769,Jonjo Shelvey,10,874,1,1.0559663632884622,2,1.6547262035310268,15,16,1,0,MID,Newcastle United,1,1.0559663632884622,3.5711833061650395,2.2258085049688816
770,Ayoze Pérez,10,504,1,1.09322015568614,0,0.5475247353315353,14,7,0,0,FWD,Leicester,1,1.09322015568614,2.727922573685646,1.4222280867397785
771,Georginio Wijnaldum,10,710,1,1.1299021914601326,0,0.26661560125648975,9,9,0,0,MID,Liverpool,1,1.1299021914601326,4.918893940746784,3.977879859507084
789,Robbie Brady,10,250,1,0.8129613660275936,0,0.09172949381172657,10,2,0,0,MID,Burnley,1,0.8129613660275936,1.3379757478833199,0.762601226568222
790,Nathan Redmond,10,900,1,1.3357760105282068,3,1.2551217041909695,20,11,0,0,MID,Southampton,1,1.3357760105282068,4.7820317558944225,2.6679413989186287
833,Virgil van Dijk,10,900,1,1.3247096203267574,1,0.7255441583693027,9,4,0,0,DEF,Liverpool,1,1.3247096203267574,5.420183166861534,4.817667588591576
839,Shane Long,10,492,1,0.9068323001265526,0,0.4208659306168556,9,5,0,0,FWD,Southampton,1,0.9068323001265526,1.806274451315403,0.6343114450573921
843,James Ward-Prowse,10,900,1,2.268646638840437,0,1.3176066875457764,20,16,2,0,MID,Southampton,1,1.5074777714908123,3.794532213360071,2.2948679588735104
847,Cédric Soares,10,633,1,0.14578550215810537,1,0.2706829123198986,3,4,0,0,DEF,"Arsenal,Southampton",1,0.14578550215810537,0.7570840902626514,0.5504766218364239
875,Ciaran Clark,10,832,1,0.5806963928043842,0,0,4,0,1,0,DEF,Newcastle United,1,0.5806963928043842,1.2000442128628492,1.2000442128628492
882,Glenn Murray,10,380,1,1.367721427232027,1,0.06426852941513062,11,1,0,0,FWD,Brighton,1,1.367721427232027,1.4489223267883062,0.4562933798879385
888,Xherdan Shaqiri,7,175,1,0.5408407375216484,0,0.1784982606768608,4,3,0,0,MID,Liverpool,1,0.5408407375216484,0.7241482846438885,0.044575419276952744
966,Alex Oxlade-Chamberlain,10,471,1,0.5532616917043924,1,0.2817180622369051,12,4,0,0,FWD,Liverpool,1,0.5532616917043924,1.4138738010078669,0.6611290164291859
1208,Felipe Anderson,10,419,1,0.7863025050610304,1,0.41683293879032135,5,6,0,0,MID,West Ham,1,0.7863025050610304,1.6578835994005203,0.7221606783568859
1304,Moise Kean,10,187,1,1.1786495679989457,0,0.32317861914634705,8,3,1,0,FWD,Everton,1,1.1786495679989457,1.5138794044032693,0.04842773638665676
1389,Jorginho,10,777,1,0.8076335787773132,0,0.6755858212709427,2,7,2,0,MID,Chelsea,0,0.04646475240588188,4.478610794991255,4.412194397300482
1653,Michael Keane,10,900,1,0.19738486409187317,0,0.1529841236770153,3,3,3,0,DEF,Everton,1,0.19738486409187317,1.9213876128196716,1.9034759104251862
1654,Ben Mee,10,900,1,0.7649471070617437,1,0.8334207162261009,8,4,4,0,DEF,Burnley,1,0.7649471070617437,0.7054841015487909,0.5931015927344561
1665,James Tarkowski,10,900,1,0.8618054129183292,1,0.8462467221543193,5,6,3,0,DEF,Burnley,1,0.8618054129183292,1.5336476489901543,1.4278569743037224
1685,Ahmed Elmohamady,10,588,1,0.06787086557596922,0,0.9110550619661808,2,11,1,0,DEF,Aston Villa,1,0.06787086557596922,1.674250304698944,0.93883465975523
1688,Andrew Robertson,10,846,1,0.3644410027191043,6,2.230071622878313,7,24,1,0,DEF,Liverpool,1,0.3644410027191043,6.0317123234272,4.961949974298477
1723,Roberto Pereyra,10,696,1,0.8850730955600739,0,0.08471112884581089,5,4,1,0,MID,Watford,1,0.8850730955600739,1.6016730405390263,0.7894263714551926
1740,Paul Pogba,10,731,1,0.752784070558846,1,1.7610043287277222,11,16,1,0,MID,Manchester United,1,0.752784070558846,5.622795328497887,5.0622868575155735
1748,Lys Mousset,10,273,1,1.6011804025620222,1,0.8931021094322205,8,2,1,0,FWD,Sheffield United,1,1.6011804025620222,3.0803970601409674,1.0507802367210388
2203,Emiliano Buendía,10,630,1,0.3242211025208235,0,0.7894412018358707,11,13,2,1,MID,Norwich,1,0.3242211025208235,1.5239962078630924,1.0640657097101212
2280,Jonny,10,779,1,0.16434448212385178,1,0.1740148924291134,2,5,0,0,MID,Wolverhampton Wanderers,1,0.16434448212385178,2.000884552486241,1.836540094576776
2498,Aymeric Laporte,10,727,1,0.6373248994350433,0,0.03400299698114395,3,1,0,0,DEF,Manchester City,1,0.6373248994350433,3.664354208856821,3.553893271833658
3303,Ricardo Pereira,10,900,1,0.529162734746933,1,1.9783967211842537,9,11,0,0,DEF,Leicester,1,0.529162734746933,4.357252303510904,2.828359793871641
3420,Fabinho,10,809,1,0.15928556770086288,2,0.5335767110809684,4,3,1,0,MID,Liverpool,1,0.15928556770086288,4.3668443113565445,3.8269652873277664
3635,Bernardo Silva,10,524,1,1.908431962132454,2,2.025737065821886,14,19,0,0,FWD,Manchester City,1,1.908431962132454,6.2369227558374405,4.045051220804453
4068,Florin Andone,3,69,1,0.36459624767303467,0,0.058196283876895905,1,1,0,1,FWD,Brighton,1,0.36459624767303467,0.36459624767303467,0
5247,Naby Keita,10,512,1,0.23471938632428646,2,1.7520873863250017,5,9,0,0,MID,Liverpool,1,0.23471938632428646,3.7243390027433634,2.2831130865961313
5549,Luka Milivojevic,10,641,1,0.36404956970363855,0,0.07762555219233036,8,3,3,0,MID,Crystal Palace,1,0.36404956970363855,1.1922653000801802,1.1747104208916426
5553,Declan Rice,10,900,1,0.6912556551396847,1,0.35001374408602715,14,9,1,0,DEF,West Ham,1,0.6912556551396847,2.335819900035858,2.0706112440675497
5560,Scott McTominay,10,306,1,0.18101547844707966,0,0.011645810678601265,2,1,0,0,MID,Manchester United,1,0.18101547844707966,0.6245092675089836,0.4434937909245491
5609,Yves Bissouma,10,694,1,0.19133904110640287,0,0.08388920314610004,7,2,2,0,MID,Brighton,1,0.19133904110640287,1.3476036759093404,1.1438531074672937
6048,Lewis Dunk,10,893,1,0.4249884393066168,0,0.1630457304418087,5,2,1,0,DEF,Brighton,1,0.4249884393066168,0.7425886457785964,0.6828431030735373
6143,Jetro Willems,10,755,1,0.12280245870351791,0,0.41856010258197784,3,6,0,0,DEF,Newcastle United,1,0.12280245870351791,1.448141373693943,0.9851872697472572
6144,Sébastien Haller,10,485,1,1.4395700618624687,0,1.2124885404482484,9,8,0,0,FWD,West Ham,1,1.4395700618624687,3.4359001070261,0.8376418277621269
6352,Valentino Lazaro,10,256,1,0.493495911359787,0,0.11383435875177383,4,3,0,0,MID,Newcastle United,1,0.493495911359787,1.2487314119935036,0.7626868858933449
6382,Pedro Neto,10,230,1,0.35460955649614334,1,0.33535575959831476,4,3,1,0,FWD,Wolverhampton Wanderers,1,0.35460955649614334,1.3497645482420921,0.8395733833312988
6418,Hamza Choudhury,10,533,1,0.20515909604728222,0,0.024734091013669968,4,1,1,1,MID,Leicester,1,0.20515909604728222,1.522804044187069,1.3721007779240608
6456,Callum Hudson-Odoi,10,446,1,0.9746727179735899,2,1.365726724267006,7,9,0,0,FWD,Chelsea,1,0.9746727179735899,5.068075321614742,3.4258590787649155
6492,Reiss Nelson,10,296,1,0.6970172226428986,0,0.18795358017086983,4,4,0,0,FWD,Arsenal,1,0.6970172226428986,0.7636341825127602,0.18734139762818813
6630,Joe Willock,10,255,1,1.52166286110878,1,0.5581315755844116,6,2,1,0,MID,Arsenal,1,1.52166286110878,1.8093395084142685,0.3443519100546837
6665,Curtis Jones,6,108,1,0.8147163465619087,0,0,6,0,0,0,MID,Liverpool,1,0.8147163465619087,1.367407813668251,0.9333235323429108
6820,David Brooks,9,533,1,0.4326113164424896,0,0.5346464300528169,6,6,1,0,MID,Bournemouth,1,0.4326113164424896,0.864390030503273,0.13210545666515827
6854,Diogo Jota,10,609,1,1.7337947376072407,0,1.084077563136816,11,7,1,0,FWD,Wolverhampton Wanderers,1,1.7337947376072407,2.9261810332536697,0.3561223093420267
6859,Kortney Hause,10,821,1,2.158399075269699,0,0.49075983464717865,15,2,2,0,DEF,Aston Villa,1,2.158399075269699,1.4562636744230986,1.4562636744230986
7078,Sean Longstaff,10,523,1,0.8505608979612589,0,0.13013755530118942,13,3,1,0,MID,Newcastle United,1,0.8505608979612589,1.7355003617703915,1.385262206196785
7152,Björn Engels,10,817,1,0.7167183589190245,0,0.14336226508021355,7,2,0,0,DEF,Aston Villa,1,0.7167183589190245,1.5536357155069709,1.5005487343296409
7322,Bukayo Saka,10,754,1,0.3443320728838444,3,2.1282889880239964,6,13,2,0,DEF,Arsenal,1,0.3443320728838444,2.3557368963956833,0.7186025306582451
7724,Wesley,10,864,1,2.251961149275303,0,0.34380731731653214,15,6,3,0,FWD,Aston Villa,1,2.251961149275303,3.223751477897167,1.7436706833541393
7726,Ezri Konsa Ngoyo,10,850,1,0.7276371568441391,0,0.46840239875018597,3,6,2,0,DEF,Aston Villa,1,0.7276371568441391,1.4493792485445738,1.098480474203825
7822,Dennis Srbeny,8,29,1,0.4821467623114586,0,0,2,0,0,0,FWD,Norwich,1,0.4821467623114586,0.4334107041358948,0
7991,Aaron Connolly,10,543,1,1.00376239977777,1,0.3940858170390129,12,3,0,0,FWD,Brighton,1,1.00376239977777,1.407854015007615,0.1641488466411829
8089,Kieran Tierney,10,695,1,0.1605024505406618,1,0.4348805248737335,4,2,1,0,DEF,Arsenal,1,0.1605024505406618,2.4183968976140022,2.124432187527418
8285,Sander Berge,10,740,1,0.5467808768153191,1,0.7143874987959862,4,2,0,0,MID,Sheffield United,1,0.5467808768153191,2.341008685529232,1.1922511532902718
8291,Daniel Podence,9,284,1,1.3593143299221992,0,0.7727443873882294,10,5,0,0,FWD,Wolverhampton Wanderers,1,1.3593143299221992,2.3833416923880577,0.5978078842163086
8300,Steven Bergwijn,10,365,1,0.22784321010112762,1,0.8691274840384722,3,7,2,0,FWD,Tottenham,1,0.22784321010112762,1.3121447786688805,0.7543190829455853
12,Mario Vrancic,10,264,0,0.40563174337148666,0,0.730141818523407,6,1,1,0,MID,Norwich,0,0.40563174337148666,0.6649927515536547,0.5598471332341433
47,Yoshinori Muto,8,193,0,0.08367183804512024,0,0.014181027188897133,1,1,0,0,MID,Newcastle United,0,0.08367183804512024,0.2069709375500679,0.10911807231605053
62,Lukas Rupp,10,613,0,0.7565768249332905,0,0.7173391841351986,2,7,1,0,MID,Norwich,0,0.7565768249332905,2.1539980759844184,0.6800820464268327
111,Jannik Vestergaard,10,740,0,0.2514953389763832,0,0.028761019930243492,4,1,2,0,DEF,Southampton,0,0.2514953389763832,1.5850431434810162,1.5416967757046223
162,Timm Klose,7,591,0,0.23848844319581985,0,0,3,0,0,0,DEF,Norwich,0,0.23848844319581985,0.4654364287853241,0.4654364287853241
